pharos_id,dataset_id,sample_id,animal_id,host_species,host_species_ncbi_tax_id,spatial_uncertainty,collection_date,collection_method_or_tissue,detection_method,primer_sequence,primer_citation,detection_target,detection_target_ncbi_tax_id,detection_outcome,detection_measurement,detection_measurement_units,pathogen,pathogen_ncbi_tax_id,genbank_accession,detection_comments,organism_sex,dead_or_alive,health_notes,life_stage,age,mass,length,latitude,longitude,wkt
prjDRDdtkMtWe-setAKoePEch9e-recMNdDOkASwI,setAKoePEch9e,268,,Vulpes vulpes,9627,,2011-08-17,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.546314,13.344985,POINT(13.344985 52.546314)
prjDRDdtkMtWe-setAKoePEch9e-recYhzkeGdQOf,setAKoePEch9e,269,,Vulpes vulpes,9627,,2011-08-18,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.413256,13.396531,POINT(13.396531 52.413256)
prjDRDdtkMtWe-setAKoePEch9e-rec24vQ1lirbq,setAKoePEch9e,270,,Vulpes vulpes,9627,,2011-08-19,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.516236,13.188214,POINT(13.188214 52.516236)
prjDRDdtkMtWe-setAKoePEch9e-recVnbQWksnCA,setAKoePEch9e,271,,Vulpes vulpes,9627,,2011-08-31,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.428627,13.223372,POINT(13.223372 52.428627)
prjDRDdtkMtWe-setAKoePEch9e-recDnZQQYkYSw,setAKoePEch9e,272,,Vulpes vulpes,9627,,2011-09-14,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.558858,13.54966,POINT(13.54966 52.558858)
prjDRDdtkMtWe-setAKoePEch9e-recYesp21h9uq,setAKoePEch9e,273,,Vulpes vulpes,9627,,2011-09-15,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.5473,13.389326,POINT(13.389326 52.5473)
prjDRDdtkMtWe-setAKoePEch9e-recRf4zs74tSy,setAKoePEch9e,274,,Vulpes vulpes,9627,,2011-09-19,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.478605,13.385502,POINT(13.385502 52.478605)
prjDRDdtkMtWe-setAKoePEch9e-rec7yzkWLxLVe,setAKoePEch9e,275,,Vulpes vulpes,9627,,2011-09-19,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.539457,13.394527,POINT(13.394527 52.539457)
prjDRDdtkMtWe-setAKoePEch9e-recrc5Dda6Xr8,setAKoePEch9e,276,,Vulpes vulpes,9627,,2011-09-26,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.525182,13.463,POINT(13.463 52.525182)
prjDRDdtkMtWe-setAKoePEch9e-recSpa9YKk3mM,setAKoePEch9e,277,,Vulpes vulpes,9627,,2011-09-29,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.488055,13.38654,POINT(13.38654 52.488055)
prjDRDdtkMtWe-setAKoePEch9e-rec11EUVIHMbg,setAKoePEch9e,278,,Vulpes vulpes,9627,,2011-10-14,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.497751,13.520219,POINT(13.520219 52.497751)
prjDRDdtkMtWe-setAKoePEch9e-recBoWxvKWJHf,setAKoePEch9e,279,,Vulpes vulpes,9627,,2011-10-14,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.440417,13.316632,POINT(13.316632 52.440417)
prjDRDdtkMtWe-setAKoePEch9e-rec9AjCgke3ic,setAKoePEch9e,280,,Vulpes vulpes,9627,,2011-10-20,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.51749,13.249057,POINT(13.249057 52.51749)
prjDRDdtkMtWe-setAKoePEch9e-recN899b96ORa,setAKoePEch9e,281,,Vulpes vulpes,9627,,2011-10-20,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.465277,13.378028,POINT(13.378028 52.465277)
prjDRDdtkMtWe-setAKoePEch9e-receFBP3D2Kwq,setAKoePEch9e,282,,Vulpes vulpes,9627,,2011-10-24,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.512124,13.481627,POINT(13.481627 52.512124)
prjDRDdtkMtWe-setAKoePEch9e-recftXTVD6bLC,setAKoePEch9e,283,,Vulpes vulpes,9627,,2011-10-31,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.445617,13.382909,POINT(13.382909 52.445617)
prjDRDdtkMtWe-setAKoePEch9e-recVijpt5pP2O,setAKoePEch9e,284,,Vulpes vulpes,9627,,2011-11-04,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.415391,13.401202,POINT(13.401202 52.415391)
prjDRDdtkMtWe-setAKoePEch9e-recIUdKNu6Wz7,setAKoePEch9e,285,,Vulpes vulpes,9627,,2011-11-07,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.521142,13.555978,POINT(13.555978 52.521142)
prjDRDdtkMtWe-setAKoePEch9e-recxTIrhCVwG0,setAKoePEch9e,286,,Vulpes vulpes,9627,,2010-11-14,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.56784,13.544101,POINT(13.544101 52.56784)
prjDRDdtkMtWe-setAKoePEch9e-recxWjH2Xll8C,setAKoePEch9e,287,,Vulpes vulpes,9627,,2011-11-21,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.411104,13.139701,POINT(13.139701 52.411104)
prjDRDdtkMtWe-setAKoePEch9e-recdUoGWr44C3,setAKoePEch9e,288,,Vulpes vulpes,9627,,2011-11-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.568686,13.465246,POINT(13.465246 52.568686)
prjDRDdtkMtWe-setAKoePEch9e-recEE1dispE1e,setAKoePEch9e,289,,Vulpes vulpes,9627,,2011-12-05,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.518229,13.278707,POINT(13.278707 52.518229)
prjDRDdtkMtWe-setAKoePEch9e-rec5UsKTpN7OI,setAKoePEch9e,290,,Vulpes vulpes,9627,,2011-12-07,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.605798,13.234685,POINT(13.234685 52.605798)
prjDRDdtkMtWe-setAKoePEch9e-recJHhXIcLYpK,setAKoePEch9e,291,,Vulpes vulpes,9627,,2011-12-09,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,unknown,dead,,juvenile,,,,52.504265,13.624319,POINT(13.624319 52.504265)
prjDRDdtkMtWe-setAKoePEch9e-rec7xEDLepmdc,setAKoePEch9e,292,,Vulpes vulpes,9627,,2011-12-12,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.572494,13.417191,POINT(13.417191 52.572494)
prjDRDdtkMtWe-setAKoePEch9e-receiaBGqUlys,setAKoePEch9e,293,,Vulpes vulpes,9627,,2011-12-12,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.641007,13.300371,POINT(13.300371 52.641007)
prjDRDdtkMtWe-setAKoePEch9e-reck1TU2Dbv85,setAKoePEch9e,294,,Vulpes vulpes,9627,,2011-12-16,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.515358,13.589582,POINT(13.589582 52.515358)
prjDRDdtkMtWe-setAKoePEch9e-recGTBWx9zHRu,setAKoePEch9e,295,,Vulpes vulpes,9627,,2011-12-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.52318,13.485461,POINT(13.485461 52.52318)
prjDRDdtkMtWe-setAKoePEch9e-recpI0HzVNDGN,setAKoePEch9e,296,,Vulpes vulpes,9627,,2011-12-20,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.418295,13.501423,POINT(13.501423 52.418295)
prjDRDdtkMtWe-setAKoePEch9e-recuZSilnfEsm,setAKoePEch9e,297,,Vulpes vulpes,9627,,2011-12-21,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.602156,13.307323,POINT(13.307323 52.602156)
prjDRDdtkMtWe-setAKoePEch9e-recBIvZbuRcte,setAKoePEch9e,298,,Vulpes vulpes,9627,,2011-12-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.496398,13.576899,POINT(13.576899 52.496398)
prjDRDdtkMtWe-setAKoePEch9e-recu7lS2G2CET,setAKoePEch9e,299,,Vulpes vulpes,9627,,2012-01-09,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.573095,13.356398,POINT(13.356398 52.573095)
prjDRDdtkMtWe-setAKoePEch9e-recR77fBh7Ls8,setAKoePEch9e,300,,Vulpes vulpes,9627,,2012-01-11,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.515984,13.632905,POINT(13.632905 52.515984)
prjDRDdtkMtWe-setAKoePEch9e-rec8rSF5EnGHY,setAKoePEch9e,301,,Vulpes vulpes,9627,,2012-01-12,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.59294,13.312258,POINT(13.312258 52.59294)
prjDRDdtkMtWe-setAKoePEch9e-rec6cwsB3bA9X,setAKoePEch9e,302,,Vulpes vulpes,9627,,2012-01-16,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.561432,13.500355,POINT(13.500355 52.561432)
prjDRDdtkMtWe-setAKoePEch9e-rec0H3ykNiTzy,setAKoePEch9e,303,,Vulpes vulpes,9627,,2012-01-16,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.407507,13.357231,POINT(13.357231 52.407507)
prjDRDdtkMtWe-setAKoePEch9e-rec16gfWMPqYw,setAKoePEch9e,304,,Vulpes vulpes,9627,,2012-01-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.459903,13.504436,POINT(13.504436 52.459903)
prjDRDdtkMtWe-setAKoePEch9e-rec3kk74C27FS,setAKoePEch9e,305,,Vulpes vulpes,9627,,2012-01-20,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.49342,13.40809,POINT(13.40809 52.49342)
prjDRDdtkMtWe-setAKoePEch9e-recdV142ZGGmC,setAKoePEch9e,306,,Vulpes vulpes,9627,,2012-02-14,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.426296,13.371731,POINT(13.371731 52.426296)
prjDRDdtkMtWe-setAKoePEch9e-rechtWGaOTH7k,setAKoePEch9e,307,,Vulpes vulpes,9627,,2012-02-17,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.481839,13.607606,POINT(13.607606 52.481839)
prjDRDdtkMtWe-setAKoePEch9e-recleo0rWL2VM,setAKoePEch9e,308,,Vulpes vulpes,9627,,2012-02-22,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.436113,13.254899,POINT(13.254899 52.436113)
prjDRDdtkMtWe-setAKoePEch9e-recNDL4d6GHcN,setAKoePEch9e,309,,Vulpes vulpes,9627,,2012-03-02,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,unknown,dead,,adult,,,,52.456459,13.359291,POINT(13.359291 52.456459)
prjDRDdtkMtWe-setAKoePEch9e-recsDyKndDdT9,setAKoePEch9e,310,,Vulpes vulpes,9627,,2012-03-14,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.430417,13.434273,POINT(13.434273 52.430417)
prjDRDdtkMtWe-setAKoePEch9e-rec5RsdOHgpWk,setAKoePEch9e,311,,Vulpes vulpes,9627,,2012-03-16,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.489472,13.552384,POINT(13.552384 52.489472)
prjDRDdtkMtWe-setAKoePEch9e-rec4iDVePsigZ,setAKoePEch9e,312,,Vulpes vulpes,9627,,2012-03-19,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.488357,13.54035,POINT(13.54035 52.488357)
prjDRDdtkMtWe-setAKoePEch9e-rec3DN93e1EAN,setAKoePEch9e,313,,Vulpes vulpes,9627,,2011-03-19,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.492702,13.444754,POINT(13.444754 52.492702)
prjDRDdtkMtWe-setAKoePEch9e-recsXzuBUBqxi,setAKoePEch9e,314,,Vulpes vulpes,9627,,2011-03-26,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.484511,13.479341,POINT(13.479341 52.484511)
prjDRDdtkMtWe-setAKoePEch9e-rec5b4d2su3mV,setAKoePEch9e,315,,Vulpes vulpes,9627,,2012-03-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.602051,13.307342,POINT(13.307342 52.602051)
prjDRDdtkMtWe-setAKoePEch9e-recVhf0frM5ka,setAKoePEch9e,316,,Vulpes vulpes,9627,,2012-04-05,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.50884,13.415694,POINT(13.415694 52.50884)
prjDRDdtkMtWe-setAKoePEch9e-rec4UQlhcusvl,setAKoePEch9e,317,,Vulpes vulpes,9627,,2012-04-16,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.575295,13.50376,POINT(13.50376 52.575295)
prjDRDdtkMtWe-setAKoePEch9e-rec9XgRJ2CpVo,setAKoePEch9e,318,,Vulpes vulpes,9627,,2012-04-16,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.538934,13.512237,POINT(13.512237 52.538934)
prjDRDdtkMtWe-setAKoePEch9e-recQBx5Kpa42w,setAKoePEch9e,319,,Vulpes vulpes,9627,,2012-04-28,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.496983,13.571632,POINT(13.571632 52.496983)
prjDRDdtkMtWe-setAKoePEch9e-recshXnHUJ2Ax,setAKoePEch9e,321,,Vulpes vulpes,9627,,2012-05-02,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.566411,13.380718,POINT(13.380718 52.566411)
prjDRDdtkMtWe-setAKoePEch9e-recm4fKdihVon,setAKoePEch9e,322,,Vulpes vulpes,9627,,2012-05-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.540768,13.447225,POINT(13.447225 52.540768)
prjDRDdtkMtWe-setAKoePEch9e-recLdxT7g03ex,setAKoePEch9e,324,,Vulpes vulpes,9627,,2012-06-11,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.552474,13.479069,POINT(13.479069 52.552474)
prjDRDdtkMtWe-setAKoePEch9e-recczGmLysR8V,setAKoePEch9e,325,,Vulpes vulpes,9627,,2012-06-25,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.539051,13.360366,POINT(13.360366 52.539051)
prjDRDdtkMtWe-setAKoePEch9e-recyv9VKP376L,setAKoePEch9e,326,,Vulpes vulpes,9627,,2012-06-25,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.531307,13.601208,POINT(13.601208 52.531307)
prjDRDdtkMtWe-setAKoePEch9e-recDL0h3e9ofI,setAKoePEch9e,327,,Vulpes vulpes,9627,,2012-06-26,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.501399,13.53092,POINT(13.53092 52.501399)
prjDRDdtkMtWe-setAKoePEch9e-rec3ZG51v8kvT,setAKoePEch9e,328,,Vulpes vulpes,9627,,2012-06-27,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.482537,13.384095,POINT(13.384095 52.482537)
prjDRDdtkMtWe-setAKoePEch9e-rec2xlxIgiMeV,setAKoePEch9e,329,,Vulpes vulpes,9627,,2012-07-02,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.480598,13.183303,POINT(13.183303 52.480598)
prjDRDdtkMtWe-setAKoePEch9e-recLKhAvdqddq,setAKoePEch9e,331,,Vulpes vulpes,9627,,2012-07-13,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.396982,13.389536,POINT(13.389536 52.396982)
prjDRDdtkMtWe-setAKoePEch9e-recEb0wgeai6S,setAKoePEch9e,332,,Vulpes vulpes,9627,,2012-07-13,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.411438,13.33757,POINT(13.33757 52.411438)
prjDRDdtkMtWe-setAKoePEch9e-recGmwTgqaqax,setAKoePEch9e,333,,Vulpes vulpes,9627,,2012-07-18,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.564738,13.493571,POINT(13.493571 52.564738)
prjDRDdtkMtWe-setAKoePEch9e-recjpGBqDVTU2,setAKoePEch9e,334,,Vulpes vulpes,9627,,2012-07-19,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.490764,13.381838,POINT(13.381838 52.490764)
prjDRDdtkMtWe-setAKoePEch9e-recPLfLEEzzZr,setAKoePEch9e,335,,Vulpes vulpes,9627,,2012-07-23,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.573385,13.353819,POINT(13.353819 52.573385)
prjDRDdtkMtWe-setAKoePEch9e-recgH9eLYs0wV,setAKoePEch9e,336,,Vulpes vulpes,9627,,2012-07-23,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.561024,13.364487,POINT(13.364487 52.561024)
prjDRDdtkMtWe-setAKoePEch9e-recsbmS5hvdSz,setAKoePEch9e,337,,Vulpes vulpes,9627,,2012-07-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.493495,13.306941,POINT(13.306941 52.493495)
prjDRDdtkMtWe-setAKoePEch9e-rec8AWMijPElY,setAKoePEch9e,338,,Vulpes vulpes,9627,,2012-08-01,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.462102,13.298966,POINT(13.298966 52.462102)
prjDRDdtkMtWe-setAKoePEch9e-recXvIvz1pqh4,setAKoePEch9e,339,,Vulpes vulpes,9627,,2012-08-06,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.589897,13.227698,POINT(13.227698 52.589897)
prjDRDdtkMtWe-setAKoePEch9e-recSRic2lZTBK,setAKoePEch9e,341,,Vulpes vulpes,9627,,2012-08-13,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.542797,13.392145,POINT(13.392145 52.542797)
prjDRDdtkMtWe-setAKoePEch9e-recvQwvbc0oAx,setAKoePEch9e,342,,Vulpes vulpes,9627,,2012-08-20,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.394206,13.40732,POINT(13.40732 52.394206)
prjDRDdtkMtWe-setAKoePEch9e-recCPlCBEiSEV,setAKoePEch9e,343,,Vulpes vulpes,9627,,2012-08-27,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.465495,13.496492,POINT(13.496492 52.465495)
prjDRDdtkMtWe-setAKoePEch9e-rec4ShD33yyh9,setAKoePEch9e,345,,Vulpes vulpes,9627,,2012-08-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.609021,13.321466,POINT(13.321466 52.609021)
prjDRDdtkMtWe-setAKoePEch9e-rec2M3qQFA8vh,setAKoePEch9e,346,,Vulpes vulpes,9627,,2012-09-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.558948,13.373445,POINT(13.373445 52.558948)
prjDRDdtkMtWe-setAKoePEch9e-rec6GLLqb2dZU,setAKoePEch9e,348,,Vulpes vulpes,9627,,2012-10-04,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.493456,13.49065,POINT(13.49065 52.493456)
prjDRDdtkMtWe-setAKoePEch9e-rec4uvSAYM17o,setAKoePEch9e,350,,Vulpes vulpes,9627,,2012-10-18,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.492898,13.360676,POINT(13.360676 52.492898)
prjDRDdtkMtWe-setAKoePEch9e-rece3XkQQyBL5,setAKoePEch9e,351,,Vulpes vulpes,9627,,2012-10-18,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.492898,13.360676,POINT(13.360676 52.492898)
prjDRDdtkMtWe-setAKoePEch9e-rechtZDPl68Go,setAKoePEch9e,352,,Vulpes vulpes,9627,,2012-10-23,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.491685,13.403144,POINT(13.403144 52.491685)
prjDRDdtkMtWe-setAKoePEch9e-rechzxQJf0uNY,setAKoePEch9e,353,,Vulpes vulpes,9627,,2012-10-26,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.599988,13.371238,POINT(13.371238 52.599988)
prjDRDdtkMtWe-setAKoePEch9e-recbFdXt1AWpk,setAKoePEch9e,354,,Vulpes vulpes,9627,,2012-10-31,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.481538,13.262735,POINT(13.262735 52.481538)
prjDRDdtkMtWe-setAKoePEch9e-rectDMg7plJ2c,setAKoePEch9e,355,,Vulpes vulpes,9627,,2012-11-01,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.544627,13.468004,POINT(13.468004 52.544627)
prjDRDdtkMtWe-setAKoePEch9e-recSscVmRe2CN,setAKoePEch9e,356,,Vulpes vulpes,9627,,2012-11-05,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.546892,13.194343,POINT(13.194343 52.546892)
prjDRDdtkMtWe-setAKoePEch9e-recLPWqzCua0G,setAKoePEch9e,357,,Vulpes vulpes,9627,,2012-11-06,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.545232,13.365589,POINT(13.365589 52.545232)
prjDRDdtkMtWe-setAKoePEch9e-recCZqoi1I35w,setAKoePEch9e,360,,Vulpes vulpes,9627,,2012-11-13,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.557844,13.392172,POINT(13.392172 52.557844)
prjDRDdtkMtWe-setAKoePEch9e-recXGIQzZCGXF,setAKoePEch9e,363,,Vulpes vulpes,9627,,2012-11-17,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,juvenile,,,,52.529012,13.566803,POINT(13.566803 52.529012)
prjDRDdtkMtWe-setAKoePEch9e-recwMChSPaZtK,setAKoePEch9e,367,,Vulpes vulpes,9627,,2012-12-03,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.457863,13.441359,POINT(13.441359 52.457863)
prjDRDdtkMtWe-setAKoePEch9e-rec2ZkTqcIMIp,setAKoePEch9e,375,,Vulpes vulpes,9627,,2013-01-02,,Antibody immunofluorescence test,,,Canine distemper virus,11233,negative,,,Canine distemper virus,11233,,,male,dead,,adult,,,,52.511234,13.322504,POINT(13.322504 52.511234)
